participant_id,condition,channel_set,epoch_index,alpha_power_8_12,n_channels,participant_median_alpha,predicted_condition,correct
sub-001,EyesClosed,posterior,0,-9.01616185246885,19,-9.510949561965312,EyesClosed,True
sub-001,EyesClosed,posterior,1,-9.092939935208578,19,-9.510949561965312,EyesClosed,True
sub-001,EyesClosed,posterior,2,-9.026158225486391,19,-9.510949561965312,EyesClosed,True
sub-001,EyesClosed,posterior,3,-8.98898413900553,19,-9.510949561965312,EyesClosed,True
sub-001,EyesClosed,posterior,4,-9.032514829406232,19,-9.510949561965312,EyesClosed,True
sub-001,EyesClosed,posterior,5,-9.009846370104066,19,-9.510949561965312,EyesClosed,True
sub-001,EyesOpen,posterior,0,-10.030035840039766,19,-9.510949561965312,EyesOpen,True
sub-001,EyesOpen,posterior,1,-10.142021012672478,19,-9.510949561965312,EyesOpen,True
sub-001,EyesOpen,posterior,2,-10.209553284079854,19,-9.510949561965312,EyesOpen,True
sub-001,EyesOpen,posterior,3,-10.074649748677798,19,-9.510949561965312,EyesOpen,True
sub-001,EyesOpen,posterior,4,-10.021167082059119,19,-9.510949561965312,EyesOpen,True
sub-001,EyesOpen,posterior,5,-9.928959188722043,19,-9.510949561965312,EyesOpen,True
sub-002,EyesClosed,posterior,0,-9.545422465103119,19,-9.715113910252487,EyesClosed,True
sub-002,EyesClosed,posterior,1,-9.184185922063648,19,-9.715113910252487,EyesClosed,True
sub-002,EyesClosed,posterior,2,-8.939774413268134,19,-9.715113910252487,EyesClosed,True
sub-002,EyesClosed,posterior,3,-9.118666035572359,19,-9.715113910252487,EyesClosed,True
sub-002,EyesClosed,posterior,4,-8.956152361827803,19,-9.715113910252487,EyesClosed,True
sub-002,EyesClosed,posterior,5,-9.104585548673294,19,-9.715113910252487,EyesClosed,True
sub-002,EyesOpen,posterior,0,-10.227412938570392,19,-9.715113910252487,EyesOpen,True
sub-002,EyesOpen,posterior,1,-10.353762441154112,19,-9.715113910252487,EyesOpen,True
sub-002,EyesOpen,posterior,2,-9.884805355401854,19,-9.715113910252487,EyesOpen,True
sub-002,EyesOpen,posterior,3,-9.95499056591724,19,-9.715113910252487,EyesOpen,True
sub-002,EyesOpen,posterior,4,-9.989319530217651,19,-9.715113910252487,EyesOpen,True
sub-002,EyesOpen,posterior,5,-10.004521568644583,19,-9.715113910252487,EyesOpen,True
sub-003,EyesClosed,posterior,0,-9.82118143941031,19,-10.419752984660448,EyesClosed,True
sub-003,EyesClosed,posterior,1,-9.681421803163365,19,-10.419752984660448,EyesClosed,True
sub-003,EyesClosed,posterior,2,-9.66407412488482,19,-10.419752984660448,EyesClosed,True
sub-003,EyesClosed,posterior,3,-9.605161933593777,19,-10.419752984660448,EyesClosed,True
sub-003,EyesClosed,posterior,4,-10.118018048072637,19,-10.419752984660448,EyesClosed,True
sub-003,EyesClosed,posterior,5,-10.001069505105399,19,-10.419752984660448,EyesClosed,True
sub-003,EyesClosed,posterior,6,-10.419752984660448,19,-10.419752984660448,EyesOpen,False
sub-003,EyesOpen,posterior,0,-10.59307863837024,19,-10.419752984660448,EyesOpen,True
sub-003,EyesOpen,posterior,1,-10.57254694688573,19,-10.419752984660448,EyesOpen,True
sub-003,EyesOpen,posterior,2,-10.62682444798477,19,-10.419752984660448,EyesOpen,True
sub-003,EyesOpen,posterior,3,-10.478926262413188,19,-10.419752984660448,EyesOpen,True
sub-003,EyesOpen,posterior,4,-10.497533345699367,19,-10.419752984660448,EyesOpen,True
sub-003,EyesOpen,posterior,5,-10.54817340639679,19,-10.419752984660448,EyesOpen,True
sub-004,EyesClosed,posterior,0,-8.937413843107622,19,-10.008410721254112,EyesClosed,True
sub-004,EyesClosed,posterior,1,-8.84664518912784,19,-10.008410721254112,EyesClosed,True
sub-004,EyesClosed,posterior,2,-8.93322557478363,19,-10.008410721254112,EyesClosed,True
sub-004,EyesClosed,posterior,3,-8.868324863983661,19,-10.008410721254112,EyesClosed,True
sub-004,EyesClosed,posterior,4,-8.987606442743179,19,-10.008410721254112,EyesClosed,True
sub-004,EyesClosed,posterior,5,-8.828385043642607,19,-10.008410721254112,EyesClosed,True
sub-004,EyesOpen,posterior,0,-10.1225881843843,19,-10.008410721254112,EyesOpen,True
sub-004,EyesOpen,posterior,1,-10.07831340129317,19,-10.008410721254112,EyesOpen,True
sub-004,EyesOpen,posterior,2,-10.339779758602422,19,-10.008410721254112,EyesOpen,True
sub-004,EyesOpen,posterior,3,-10.101958038813937,19,-10.008410721254112,EyesOpen,True
sub-004,EyesOpen,posterior,4,-10.008410721254112,19,-10.008410721254112,EyesOpen,True
sub-004,EyesOpen,posterior,5,-10.096448942225415,19,-10.008410721254112,EyesOpen,True
sub-004,EyesOpen,posterior,6,-10.22963124846556,19,-10.008410721254112,EyesOpen,True
sub-005,EyesClosed,posterior,0,-9.472235267842894,19,-9.831639225468386,EyesClosed,True
sub-005,EyesClosed,posterior,1,-9.232729739104771,19,-9.831639225468386,EyesClosed,True
sub-005,EyesClosed,posterior,2,-9.388445036480249,19,-9.831639225468386,EyesClosed,True
sub-005,EyesClosed,posterior,3,-9.154579691574487,19,-9.831639225468386,EyesClosed,True
sub-005,EyesClosed,posterior,4,-9.378435094150412,19,-9.831639225468386,EyesClosed,True
sub-005,EyesClosed,posterior,5,-9.36603101215234,19,-9.831639225468386,EyesClosed,True
sub-005,EyesOpen,posterior,0,-10.25740873245264,19,-9.831639225468386,EyesOpen,True
sub-005,EyesOpen,posterior,1,-10.488027474794919,19,-9.831639225468386,EyesOpen,True
sub-005,EyesOpen,posterior,2,-10.191043183093878,19,-9.831639225468386,EyesOpen,True
sub-005,EyesOpen,posterior,3,-10.437948376524908,19,-9.831639225468386,EyesOpen,True
sub-005,EyesOpen,posterior,4,-10.254955981431745,19,-9.831639225468386,EyesOpen,True
sub-005,EyesOpen,posterior,5,-10.243532972792762,19,-9.831639225468386,EyesOpen,True
sub-006,EyesClosed,posterior,0,-9.542766751577366,19,-9.623161391886054,EyesClosed,True
sub-006,EyesClosed,posterior,1,-9.561711995464968,19,-9.623161391886054,EyesClosed,True
sub-006,EyesClosed,posterior,2,-9.541596252386126,19,-9.623161391886054,EyesClosed,True
sub-006,EyesClosed,posterior,3,-9.662877546688238,19,-9.623161391886054,EyesOpen,False
sub-006,EyesClosed,posterior,4,-9.526877509218574,19,-9.623161391886054,EyesClosed,True
sub-006,EyesClosed,posterior,5,-9.583445237083872,19,-9.623161391886054,EyesClosed,True
sub-006,EyesOpen,posterior,0,-10.164827054720101,19,-9.623161391886054,EyesOpen,True
sub-006,EyesOpen,posterior,1,-9.747238995107033,19,-9.623161391886054,EyesOpen,True
sub-006,EyesOpen,posterior,2,-9.48888787210973,19,-9.623161391886054,EyesClosed,False
sub-006,EyesOpen,posterior,3,-10.182387567477349,19,-9.623161391886054,EyesOpen,True
sub-006,EyesOpen,posterior,4,-10.079935769293877,19,-9.623161391886054,EyesOpen,True
sub-006,EyesOpen,posterior,5,-9.95738043300134,19,-9.623161391886054,EyesOpen,True
sub-007,EyesClosed,posterior,0,-9.471709697693012,19,-9.88464783804332,EyesClosed,True
sub-007,EyesClosed,posterior,1,-9.406309785954543,19,-9.88464783804332,EyesClosed,True
sub-007,EyesClosed,posterior,2,-9.535790394610407,19,-9.88464783804332,EyesClosed,True
sub-007,EyesClosed,posterior,3,-9.415821666679442,19,-9.88464783804332,EyesClosed,True
sub-007,EyesClosed,posterior,4,-9.612052163201566,19,-9.88464783804332,EyesClosed,True
sub-007,EyesClosed,posterior,5,-9.537070704395205,19,-9.88464783804332,EyesClosed,True
sub-007,EyesOpen,posterior,0,-10.254588765186258,19,-9.88464783804332,EyesOpen,True
sub-007,EyesOpen,posterior,1,-10.345729742096845,19,-9.88464783804332,EyesOpen,True
sub-007,EyesOpen,posterior,2,-10.372789610678238,19,-9.88464783804332,EyesOpen,True
sub-007,EyesOpen,posterior,3,-10.388835043978682,19,-9.88464783804332,EyesOpen,True
sub-007,EyesOpen,posterior,4,-10.16698972538895,19,-9.88464783804332,EyesOpen,True
sub-007,EyesOpen,posterior,5,-10.157243512885072,19,-9.88464783804332,EyesOpen,True
sub-008,EyesClosed,posterior,0,-9.722575325592123,19,-9.967321669468465,EyesClosed,True
sub-008,EyesClosed,posterior,1,-9.828513285775193,19,-9.967321669468465,EyesClosed,True
sub-008,EyesClosed,posterior,2,-9.944266036292579,19,-9.967321669468465,EyesClosed,True
sub-008,EyesClosed,posterior,3,-9.638289299883589,19,-9.967321669468465,EyesClosed,True
sub-008,EyesClosed,posterior,4,-9.744231497389753,19,-9.967321669468465,EyesClosed,True
sub-008,EyesClosed,posterior,5,-9.809892953225452,19,-9.967321669468465,EyesClosed,True
sub-008,EyesOpen,posterior,0,-10.163215604442884,19,-9.967321669468465,EyesOpen,True
sub-008,EyesOpen,posterior,1,-10.205087279598963,19,-9.967321669468465,EyesOpen,True
sub-008,EyesOpen,posterior,2,-10.14849045183401,19,-9.967321669468465,EyesOpen,True
sub-008,EyesOpen,posterior,3,-10.099452413304878,19,-9.967321669468465,EyesOpen,True
sub-008,EyesOpen,posterior,4,-10.196997458308108,19,-9.967321669468465,EyesOpen,True
sub-008,EyesOpen,posterior,5,-9.990377302644351,19,-9.967321669468465,EyesOpen,True
sub-009,EyesClosed,posterior,0,-9.296289201296721,19,-9.231297994070673,EyesOpen,False
sub-009,EyesClosed,posterior,1,-9.35354612439573,19,-9.231297994070673,EyesOpen,False
sub-009,EyesClosed,posterior,2,-6.053248760785375,19,-9.231297994070673,EyesClosed,True
sub-009,EyesClosed,posterior,3,-9.36984640585406,19,-9.231297994070673,EyesOpen,False
sub-009,EyesClosed,posterior,4,-9.603387671556423,19,-9.231297994070673,EyesOpen,False
sub-009,EyesClosed,posterior,5,-9.248843060898837,19,-9.231297994070673,EyesOpen,False
sub-009,EyesClosed,posterior,6,-9.47312040780989,19,-9.231297994070673,EyesOpen,False
sub-009,EyesOpen,posterior,0,-8.85929082681588,19,-9.231297994070673,EyesClosed,False
sub-009,EyesOpen,posterior,1,-9.20667868350741,19,-9.231297994070673,EyesClosed,False
sub-009,EyesOpen,posterior,2,-8.756359099658784,19,-9.231297994070673,EyesClosed,False
sub-009,EyesOpen,posterior,3,-9.231297994070673,19,-9.231297994070673,EyesOpen,True
sub-009,EyesOpen,posterior,4,-8.692367480699806,19,-9.231297994070673,EyesClosed,False
sub-009,EyesOpen,posterior,5,-8.76346496422821,19,-9.231297994070673,EyesClosed,False
sub-010,EyesClosed,posterior,0,-8.646414574536008,19,-8.768501334911079,EyesClosed,True
sub-010,EyesClosed,posterior,1,-8.651275622968681,19,-8.768501334911079,EyesClosed,True
sub-010,EyesClosed,posterior,2,-8.678833621804417,19,-8.768501334911079,EyesClosed,True
sub-010,EyesClosed,posterior,3,-8.773204994819988,19,-8.768501334911079,EyesOpen,False
sub-010,EyesClosed,posterior,4,-8.724490753068231,19,-8.768501334911079,EyesClosed,True
sub-010,EyesClosed,posterior,5,-8.673476709960623,19,-8.768501334911079,EyesClosed,True
sub-010,EyesOpen,posterior,0,-9.19341170233589,19,-8.768501334911079,EyesOpen,True
sub-010,EyesOpen,posterior,1,-8.76379767500217,19,-8.768501334911079,EyesClosed,False
sub-010,EyesOpen,posterior,2,-8.9769118364171,19,-8.768501334911079,EyesOpen,True
sub-010,EyesOpen,posterior,3,-9.670330717619331,19,-8.768501334911079,EyesOpen,True
sub-010,EyesOpen,posterior,4,-9.63790998886001,19,-8.768501334911079,EyesOpen,True
sub-010,EyesOpen,posterior,5,-9.615472369028723,19,-8.768501334911079,EyesOpen,True
sub-011,EyesClosed,posterior,0,-9.387292989033382,19,-10.205531464727398,EyesClosed,True
sub-011,EyesClosed,posterior,1,-9.436669633500287,19,-10.205531464727398,EyesClosed,True
sub-011,EyesClosed,posterior,2,-9.428277300304735,19,-10.205531464727398,EyesClosed,True
sub-011,EyesClosed,posterior,3,-9.580861524230826,19,-10.205531464727398,EyesClosed,True
sub-011,EyesClosed,posterior,4,-9.949588633280687,19,-10.205531464727398,EyesClosed,True
sub-011,EyesClosed,posterior,5,-9.82981305132821,19,-10.205531464727398,EyesClosed,True
sub-011,EyesOpen,posterior,0,-10.600174009870027,19,-10.205531464727398,EyesOpen,True
sub-011,EyesOpen,posterior,1,-10.66068394627922,19,-10.205531464727398,EyesOpen,True
sub-011,EyesOpen,posterior,2,-10.648457476263546,19,-10.205531464727398,EyesOpen,True
sub-011,EyesOpen,posterior,3,-10.663288981817711,19,-10.205531464727398,EyesOpen,True
sub-011,EyesOpen,posterior,4,-10.46147429617411,19,-10.205531464727398,EyesOpen,True
sub-011,EyesOpen,posterior,5,-10.515309645511097,19,-10.205531464727398,EyesOpen,True
sub-012,EyesClosed,posterior,0,-10.294183819420253,19,-10.287038715270182,EyesOpen,False
sub-012,EyesClosed,posterior,1,-10.2986816704082,19,-10.287038715270182,EyesOpen,False
sub-012,EyesClosed,posterior,2,-10.328464877436726,19,-10.287038715270182,EyesOpen,False
sub-012,EyesClosed,posterior,3,-10.157567398978275,19,-10.287038715270182,EyesClosed,True
sub-012,EyesClosed,posterior,4,-10.196096123161093,19,-10.287038715270182,EyesClosed,True
sub-012,EyesClosed,posterior,5,-10.29222198368478,19,-10.287038715270182,EyesOpen,False
sub-012,EyesOpen,posterior,0,-10.391858006509576,19,-10.287038715270182,EyesOpen,True
sub-012,EyesOpen,posterior,1,-10.272651408852834,19,-10.287038715270182,EyesClosed,False
sub-012,EyesOpen,posterior,2,-10.281855446855582,19,-10.287038715270182,EyesClosed,False
sub-012,EyesOpen,posterior,3,-10.379192835485046,19,-10.287038715270182,EyesOpen,True
sub-012,EyesOpen,posterior,4,-10.254519789957628,19,-10.287038715270182,EyesClosed,False
sub-012,EyesOpen,posterior,5,-10.256562178904417,19,-10.287038715270182,EyesClosed,False
sub-013,EyesClosed,posterior,0,-9.52659401384826,19,-9.664824087672965,EyesClosed,True
sub-013,EyesClosed,posterior,1,-9.26038103933016,19,-9.664824087672965,EyesClosed,True
sub-013,EyesClosed,posterior,2,-9.336726135846515,19,-9.664824087672965,EyesClosed,True
sub-013,EyesClosed,posterior,3,-9.298697869963561,19,-9.664824087672965,EyesClosed,True
sub-013,EyesClosed,posterior,4,-9.262498117123169,19,-9.664824087672965,EyesClosed,True
sub-013,EyesClosed,posterior,5,-9.597869239705798,19,-9.664824087672965,EyesClosed,True
sub-013,EyesOpen,posterior,0,-10.234160254035936,19,-9.664824087672965,EyesOpen,True
sub-013,EyesOpen,posterior,1,-10.15152853591398,19,-9.664824087672965,EyesOpen,True
sub-013,EyesOpen,posterior,2,-9.970860720437052,19,-9.664824087672965,EyesOpen,True
sub-013,EyesOpen,posterior,3,-9.852234433152525,19,-9.664824087672965,EyesOpen,True
sub-013,EyesOpen,posterior,4,-9.731778935640131,19,-9.664824087672965,EyesOpen,True
sub-013,EyesOpen,posterior,5,-9.77082244478357,19,-9.664824087672965,EyesOpen,True
sub-014,EyesClosed,posterior,0,-8.883872389152312,19,-9.342263370756609,EyesClosed,True
sub-014,EyesClosed,posterior,1,-9.232437409345696,19,-9.342263370756609,EyesClosed,True
sub-014,EyesClosed,posterior,2,-8.916968897103349,19,-9.342263370756609,EyesClosed,True
sub-014,EyesClosed,posterior,3,-8.978605998359463,19,-9.342263370756609,EyesClosed,True
sub-014,EyesClosed,posterior,4,-9.378783767503455,19,-9.342263370756609,EyesOpen,False
sub-014,EyesClosed,posterior,5,-9.30574297400976,19,-9.342263370756609,EyesClosed,True
sub-014,EyesOpen,posterior,0,-10.197176019292765,19,-9.342263370756609,EyesOpen,True
sub-014,EyesOpen,posterior,1,-9.731361247444053,19,-9.342263370756609,EyesOpen,True
sub-014,EyesOpen,posterior,2,-9.46509576147418,19,-9.342263370756609,EyesOpen,True
sub-014,EyesOpen,posterior,3,-9.960218689840556,19,-9.342263370756609,EyesOpen,True
sub-014,EyesOpen,posterior,4,-9.27937868949375,19,-9.342263370756609,EyesClosed,False
sub-014,EyesOpen,posterior,5,-10.020886099369326,19,-9.342263370756609,EyesOpen,True
sub-015,EyesClosed,posterior,0,-9.48946626035249,19,-9.856134740557179,EyesClosed,True
sub-015,EyesClosed,posterior,1,-9.746868216144483,19,-9.856134740557179,EyesClosed,True
sub-015,EyesClosed,posterior,2,-9.667895269452526,19,-9.856134740557179,EyesClosed,True
sub-015,EyesClosed,posterior,3,-9.31172886250484,19,-9.856134740557179,EyesClosed,True
sub-015,EyesClosed,posterior,4,-9.828291285988087,19,-9.856134740557179,EyesClosed,True
sub-015,EyesClosed,posterior,5,-9.598155575989368,19,-9.856134740557179,EyesClosed,True
sub-015,EyesOpen,posterior,0,-10.195762699713985,19,-9.856134740557179,EyesOpen,True
sub-015,EyesOpen,posterior,1,-10.012124808114898,19,-9.856134740557179,EyesOpen,True
sub-015,EyesOpen,posterior,2,-10.217212275353402,19,-9.856134740557179,EyesOpen,True
sub-015,EyesOpen,posterior,3,-9.995130731845736,19,-9.856134740557179,EyesOpen,True
sub-015,EyesOpen,posterior,4,-10.125789043497242,19,-9.856134740557179,EyesOpen,True
sub-015,EyesOpen,posterior,5,-9.883978195126272,19,-9.856134740557179,EyesOpen,True
sub-016,EyesClosed,posterior,0,-9.138845260799684,19,-9.208545431476946,EyesClosed,True
sub-016,EyesClosed,posterior,1,-9.027369239998011,19,-9.208545431476946,EyesClosed,True
sub-016,EyesClosed,posterior,2,-9.015799597666867,19,-9.208545431476946,EyesClosed,True
sub-016,EyesClosed,posterior,3,-8.997175233873307,19,-9.208545431476946,EyesClosed,True
sub-016,EyesClosed,posterior,4,-9.017772356229921,19,-9.208545431476946,EyesClosed,True
sub-016,EyesClosed,posterior,5,-9.208545431476946,19,-9.208545431476946,EyesOpen,False
sub-016,EyesClosed,posterior,6,-9.057902608723712,19,-9.208545431476946,EyesClosed,True
sub-016,EyesOpen,posterior,0,-9.995151148036955,19,-9.208545431476946,EyesOpen,True
sub-016,EyesOpen,posterior,1,-10.379453514203487,19,-9.208545431476946,EyesOpen,True
sub-016,EyesOpen,posterior,2,-10.179835657626942,19,-9.208545431476946,EyesOpen,True
sub-016,EyesOpen,posterior,3,-10.118227953608379,19,-9.208545431476946,EyesOpen,True
sub-016,EyesOpen,posterior,4,-10.028368899755693,19,-9.208545431476946,EyesOpen,True
sub-016,EyesOpen,posterior,5,-9.588029932226473,19,-9.208545431476946,EyesOpen,True
sub-017,EyesClosed,posterior,0,-9.95864661556002,19,-10.118478333464497,EyesClosed,True
sub-017,EyesClosed,posterior,1,-10.077192902016252,19,-10.118478333464497,EyesClosed,True
sub-017,EyesClosed,posterior,2,-9.94277425900968,19,-10.118478333464497,EyesClosed,True
sub-017,EyesClosed,posterior,3,-9.81235549237501,19,-10.118478333464497,EyesClosed,True
sub-017,EyesClosed,posterior,4,-9.800736913276886,19,-10.118478333464497,EyesClosed,True
sub-017,EyesClosed,posterior,5,-9.920561579811444,19,-10.118478333464497,EyesClosed,True
sub-017,EyesOpen,posterior,0,-10.49573735561418,19,-10.118478333464497,EyesOpen,True
sub-017,EyesOpen,posterior,1,-10.247012695236156,19,-10.118478333464497,EyesOpen,True
sub-017,EyesOpen,posterior,2,-10.238986740297813,19,-10.118478333464497,EyesOpen,True
sub-017,EyesOpen,posterior,3,-10.205413879925235,19,-10.118478333464497,EyesOpen,True
sub-017,EyesOpen,posterior,4,-10.159763764912741,19,-10.118478333464497,EyesOpen,True
sub-017,EyesOpen,posterior,5,-10.378088474224667,19,-10.118478333464497,EyesOpen,True
sub-018,EyesClosed,posterior,0,-9.300027410496696,19,-9.608288517536419,EyesClosed,True
sub-018,EyesClosed,posterior,1,-9.312732747427882,19,-9.608288517536419,EyesClosed,True
sub-018,EyesClosed,posterior,2,-9.38729810432325,19,-9.608288517536419,EyesClosed,True
sub-018,EyesClosed,posterior,3,-9.518322899224941,19,-9.608288517536419,EyesClosed,True
sub-018,EyesClosed,posterior,4,-9.47082392013774,19,-9.608288517536419,EyesClosed,True
sub-018,EyesClosed,posterior,5,-9.46847454417385,19,-9.608288517536419,EyesClosed,True
sub-018,EyesOpen,posterior,0,-9.910706311102917,19,-9.608288517536419,EyesOpen,True
sub-018,EyesOpen,posterior,1,-9.85914538555884,19,-9.608288517536419,EyesOpen,True
sub-018,EyesOpen,posterior,2,-9.940654487244899,19,-9.608288517536419,EyesOpen,True
sub-018,EyesOpen,posterior,3,-10.036571111708014,19,-9.608288517536419,EyesOpen,True
sub-018,EyesOpen,posterior,4,-9.698254135847897,19,-9.608288517536419,EyesOpen,True
sub-018,EyesOpen,posterior,5,-9.92861116681469,19,-9.608288517536419,EyesOpen,True
sub-019,EyesClosed,posterior,0,-9.992443819479035,19,-10.22140494816119,EyesClosed,True
sub-019,EyesClosed,posterior,1,-10.18006131622765,19,-10.22140494816119,EyesClosed,True
sub-019,EyesClosed,posterior,2,-10.069046717677663,19,-10.22140494816119,EyesClosed,True
sub-019,EyesClosed,posterior,3,-10.204461155779054,19,-10.22140494816119,EyesClosed,True
sub-019,EyesClosed,posterior,4,-10.3892048603779,19,-10.22140494816119,EyesOpen,False
sub-019,EyesClosed,posterior,5,-10.372730135677664,19,-10.22140494816119,EyesOpen,False
sub-019,EyesOpen,posterior,0,-10.170277995259594,19,-10.22140494816119,EyesClosed,False
sub-019,EyesOpen,posterior,1,-10.241779977362679,19,-10.22140494816119,EyesOpen,True
sub-019,EyesOpen,posterior,2,-10.238348740543326,19,-10.22140494816119,EyesOpen,True
sub-019,EyesOpen,posterior,3,-9.948533338363987,19,-10.22140494816119,EyesClosed,False
sub-019,EyesOpen,posterior,4,-10.386838699864542,19,-10.22140494816119,EyesOpen,True
sub-019,EyesOpen,posterior,5,-10.279434855549498,19,-10.22140494816119,EyesOpen,True
sub-020,EyesClosed,posterior,0,-10.62839785031797,19,-10.49221424314008,EyesOpen,False
sub-020,EyesClosed,posterior,1,-10.490609448732592,19,-10.49221424314008,EyesClosed,True
sub-020,EyesClosed,posterior,2,-10.643783121070094,19,-10.49221424314008,EyesOpen,False
sub-020,EyesClosed,posterior,3,-10.493819037547569,19,-10.49221424314008,EyesOpen,False
sub-020,EyesClosed,posterior,4,-10.595340415226554,19,-10.49221424314008,EyesOpen,False
sub-020,EyesClosed,posterior,5,-10.543942099406669,19,-10.49221424314008,EyesOpen,False
sub-020,EyesOpen,posterior,0,-10.451156748863346,19,-10.49221424314008,EyesClosed,False
sub-020,EyesOpen,posterior,1,-10.456471567469722,19,-10.49221424314008,EyesClosed,False
sub-020,EyesOpen,posterior,2,-10.397805439516882,19,-10.49221424314008,EyesClosed,False
sub-020,EyesOpen,posterior,3,-10.385510995716787,19,-10.49221424314008,EyesClosed,False
sub-020,EyesOpen,posterior,4,-10.472326456775503,19,-10.49221424314008,EyesClosed,False
sub-020,EyesOpen,posterior,5,-10.520610073297746,19,-10.49221424314008,EyesOpen,True
sub-021,EyesClosed,posterior,0,-8.978577100960239,19,-9.494890474667375,EyesClosed,True
sub-021,EyesClosed,posterior,1,-9.236931123316255,19,-9.494890474667375,EyesClosed,True
sub-021,EyesClosed,posterior,2,-9.280903456209403,19,-9.494890474667375,EyesClosed,True
sub-021,EyesClosed,posterior,3,-9.3193574325502,19,-9.494890474667375,EyesClosed,True
sub-021,EyesClosed,posterior,4,-9.382933169158198,19,-9.494890474667375,EyesClosed,True
sub-021,EyesClosed,posterior,5,-9.325081650389022,19,-9.494890474667375,EyesClosed,True
sub-021,EyesOpen,posterior,0,-9.710929190959677,19,-9.494890474667375,EyesOpen,True
sub-021,EyesOpen,posterior,1,-9.769646168200483,19,-9.494890474667375,EyesOpen,True
sub-021,EyesOpen,posterior,2,-9.89095828066076,19,-9.494890474667375,EyesOpen,True
sub-021,EyesOpen,posterior,3,-9.913887947348861,19,-9.494890474667375,EyesOpen,True
sub-021,EyesOpen,posterior,4,-10.039340908138428,19,-9.494890474667375,EyesOpen,True
sub-021,EyesOpen,posterior,5,-9.606847780176553,19,-9.494890474667375,EyesOpen,True
sub-022,EyesClosed,posterior,0,-9.150223759519468,19,-9.600405960395051,EyesClosed,True
sub-022,EyesClosed,posterior,1,-9.025117219452337,19,-9.600405960395051,EyesClosed,True
sub-022,EyesClosed,posterior,2,-8.92173857821513,19,-9.600405960395051,EyesClosed,True
sub-022,EyesClosed,posterior,3,-9.425957600083448,19,-9.600405960395051,EyesClosed,True
sub-022,EyesClosed,posterior,4,-8.934877335078928,19,-9.600405960395051,EyesClosed,True
sub-022,EyesClosed,posterior,5,-8.972315822509726,19,-9.600405960395051,EyesClosed,True
sub-022,EyesOpen,posterior,0,-10.048157235096243,19,-9.600405960395051,EyesOpen,True
sub-022,EyesOpen,posterior,1,-9.9256177061556,19,-9.600405960395051,EyesOpen,True
sub-022,EyesOpen,posterior,2,-9.797895064556725,19,-9.600405960395051,EyesOpen,True
sub-022,EyesOpen,posterior,3,-9.885850748896722,19,-9.600405960395051,EyesOpen,True
sub-022,EyesOpen,posterior,4,-9.774854320706652,19,-9.600405960395051,EyesOpen,True
sub-022,EyesOpen,posterior,5,-9.917360467999284,19,-9.600405960395051,EyesOpen,True
sub-023,EyesClosed,posterior,0,-9.804500674024432,19,-10.114483378076418,EyesClosed,True
sub-023,EyesClosed,posterior,1,-9.754710301707947,19,-10.114483378076418,EyesClosed,True
sub-023,EyesClosed,posterior,2,-9.94175651695765,19,-10.114483378076418,EyesClosed,True
sub-023,EyesClosed,posterior,3,-9.822807374012458,19,-10.114483378076418,EyesClosed,True
sub-023,EyesClosed,posterior,4,-9.767746516906595,19,-10.114483378076418,EyesClosed,True
sub-023,EyesClosed,posterior,5,-9.911560660170377,19,-10.114483378076418,EyesClosed,True
sub-023,EyesOpen,posterior,0,-10.339116514487424,19,-10.114483378076418,EyesOpen,True
sub-023,EyesOpen,posterior,1,-10.363398301608765,19,-10.114483378076418,EyesOpen,True
sub-023,EyesOpen,posterior,2,-10.370258457216963,19,-10.114483378076418,EyesOpen,True
sub-023,EyesOpen,posterior,3,-10.413209453040325,19,-10.114483378076418,EyesOpen,True
sub-023,EyesOpen,posterior,4,-10.434791169899047,19,-10.114483378076418,EyesOpen,True
sub-023,EyesOpen,posterior,5,-10.287210239195188,19,-10.114483378076418,EyesOpen,True
sub-024,EyesClosed,posterior,0,-9.260745302740077,19,-9.805358877382542,EyesClosed,True
sub-024,EyesClosed,posterior,1,-9.424906489129175,19,-9.805358877382542,EyesClosed,True
sub-024,EyesClosed,posterior,2,-9.380721746179912,19,-9.805358877382542,EyesClosed,True
sub-024,EyesClosed,posterior,3,-9.288689489494233,19,-9.805358877382542,EyesClosed,True
sub-024,EyesClosed,posterior,4,-9.446015179340584,19,-9.805358877382542,EyesClosed,True
sub-024,EyesClosed,posterior,5,-9.296506016844326,19,-9.805358877382542,EyesClosed,True
sub-024,EyesOpen,posterior,0,-10.46726163973401,19,-9.805358877382542,EyesOpen,True
sub-024,EyesOpen,posterior,1,-10.330710712530715,19,-9.805358877382542,EyesOpen,True
sub-024,EyesOpen,posterior,2,-10.279702659763236,19,-9.805358877382542,EyesOpen,True
sub-024,EyesOpen,posterior,3,-10.173212910520636,19,-9.805358877382542,EyesOpen,True
sub-024,EyesOpen,posterior,4,-10.235701513942963,19,-9.805358877382542,EyesOpen,True
sub-024,EyesOpen,posterior,5,-10.164702575424501,19,-9.805358877382542,EyesOpen,True
sub-025,EyesClosed,posterior,0,-9.131736077624547,19,-9.485595076316965,EyesClosed,True
sub-025,EyesClosed,posterior,1,-9.10012580371683,19,-9.485595076316965,EyesClosed,True
sub-025,EyesClosed,posterior,2,-9.090078487135944,19,-9.485595076316965,EyesClosed,True
sub-025,EyesClosed,posterior,3,-9.078943164508733,19,-9.485595076316965,EyesClosed,True
